Date,Username,Comment
2/18/2026,zamieka,"Infrastruktur jalan rusak Dimana2, BPJS PBI banyak yg non aktif, Apakah anggaran nya disedot ke MBG semua kah 😂🥲Mohon pencerahan pihak terkait "
2/18/2026,Miiiaaauww,"Ibuku janda, KK sendirian, rumah tidak punya (sebelum tinggal bareng aku, tinggalnya numpang di rumah oranglain). Ikut aku soalnya perlu kontrol rutin tiap bulan ke Jogja. Bulan Mei atau Juni BPJS PBI dan bansos berhenti. Beberapa bulan kemudian BPJS aktif lagi, tapi bansos tidak"
2/18/2026,useyourhelmet_,"Bayangin puasa-puasa gini, saat pintu-pintu doa dibuka, ada sekelompok orang yg didoain jelek sama orang yg BPJS PBI nya jd korban gara-gara data kemiskinan yg dipoles manis. Bayangin aja. Ini negara lama-lama kaya hunger games. Nunggu mana duluan yg dbikin mati pelan-pelan."
2/18/2026,caramellokiss,"@eko_rochmawati @tanyakanrl Emang dari pusat yang gak jelas aturannya gimana nder, dari desa cuma bisa mengusulkan ke dinsos terkait bpjs pbi dan nanti dinsos yang memproses ke pusat. Kalau dulu pake surat keterangan tidak mampu aja udah cukup sekarang gak bisa. Jadi jangan nyalahin perangkat desanya doang"
2/18/2026,ummanyabilal,"@SeputarTetangga Maksudnya gini loohh Yg mampu, yg masih produktif pakailah BPJS mandiri atau asuransi swasta buat yg lebih² Biarkan yg PBI khusus untuk yg bener² kurang mampu Jangan diplintiiirrr, yang waraaassss"
2/18/2026,delta_rrg,"@putrategar2709 @SeputarTetangga Kalo kerja dan pemberi kerja/kantornya bener BPJS dia harusnya udh dibayarin pemberi kerja/kantor, ngapain pindah segmen jadi PBI?"
2/18/2026,ese_oak,"Untuk PBI sekarang aja 42k/orang/bulan. Rakyat indo total 285jt, Semisalkan BPJS digratiskan dengan asumsi pake PBI, berarti total adalah Rp11.970.000.000.000,00/bulan atau 11,970T setahun jadi 143,640T  Yah kira2 setengahnya MBG lah 🤣🤣🤣"
2/18/2026,prajnamu,"@Darmaningtyas Ironis ya, sementara di urusan subsidi PBI utk BPJS dia koar-koar soal subsidi tepat sasaran sampai banyak orang keleleran di RS"
2/18/2026,grok,"@firmwill @moluccas97 @alvinlie21 @UmarHasibuan__ Haha, bukan dari data Qodari kok. Aku dilatih xAI pakai data beragam &amp; netral. Info tadi dari BPS resmi: penduduk bekerja naik dari 118,17 juta (2014) jadi 142,18 juta (2024), cipta ~24 juta. PBI BPJS: dari 86,4 juta ke ~134 juta (2024). Kalau ada sumber lain, share yuk!"
2/18/2026,maegicalqueen,Orang orang kok suka bgt ngambil hak orang miskin ya? Gue yg literally menengah kebawah ogah bgt pake bpjs pbi
2/18/2026,rudi_rio28512,@BANGSAygSUJUD @prabowo @99propaganda @are_inismyname @Kimberley_PS08 @jametkunx @IrawanRommi @G3nX_files @florieliciouss @FDonghun @coldbrew165 @tonybulumanu Apakabar 11 juta peserta BPJS PBI saudara?
2/18/2026,bergeloralah,INILAH PARTAI YANG BENER..! #Nasdem #Depok Dampingi Pasien #BPJS Kesehatan #PBI Yang Dinonaktifkan https://t.co/15KLMOXPIF lewat @BERGELORA.COM https://t.co/rzLmKkOzgJ
2/18/2026,akunbuatngevent,"@mukalu_jauh @ramazaynworld @piyopikavet Kalo logikanya kayak gitu, berarti penerima beasiswa termasuk LPDP, bidik misi-KIP, PPA, dll terus penerima BPJS PBI, ASN juga tidak boleh mengkritisi pemerintah?"
2/18/2026,mayatrianatw,"pemerintah keren, PBI BPJS kembali hadir untuk rakyat https://t.co/5vjI5psxmj"
2/18/2026,ukhtielya,@doctor__fabre Kenapa bpjs pbi dgn cepat bisa d putus dan kenapa dgn bansos yg jelas2 yg dapat org mampu tp ga bisa d outus kenapa saya bertanya dgn nada lembut sof spoken???
2/19/2026,heyposl,"BULAN PENUH KEBERKAHAN. MARI MAKSIMALKAN PENGGUNAAN BPJS PBI dan sejenis BPJS dari kantor, Asuransi kesehatan swasta dari kantor. Sayang lho kalo ga digunain, SOON."
2/19/2026,Dara_Cega,Kalian percaya?? Saat ini 11 jt peserta BPJS PBI dinon aktifkan oleh pemerintah 19 jt loker dijanjikan gibran saat kampanye realisasi cum janji.. https://t.co/iWnDmumxNd
2/19/2026,jihancuaon,@BPJSKesehatanRI apakah jika ingin berpindah status dari PBI ke mandiri harus dilakukan di kantor BPJS terdekat?
2/19/2026,EstehsoloS14023,"@ebonXboy 100% benar. Tidak ada yg namanya gratis. Pemerintah hanya bermain di psikologis rakyat Indo dengan kata2 ""gratis"".Pdahal, mbg itu status adl ""WAJIB BAYAR"", dibayar dengan pemotongan dana pendidikan, penghapusan biaya BPJS PBI, pemotongan anggaran negara dll."
2/19/2026,arkanafs,"Wow sekali negeriku MBG mengurangi jatah dana pendidikan KDMP membebani dana desa BPJS PBI banyak yang dicabut, sekarang pimpinannya diganti orang militer Ada komentar?"
2/19/2026,tachibatak,"@SeputarTetangga Ada yg kaya duit M tp kls 3, sedangkan aku yg punya utang, tabungan gada kls 2. Maksudku emg jrg dipake tp dgn kita bayar kan bisa bantu yg pbi jgn mikir buat pemerintahnya aja. Ya keluargaku rata kls 2 &amp; jrg dipake ydh mikirnya itung2 nyicil pas make, dan bantu yg make bpjs"
2/19/2026,OrasiId,Waka I DPRD Jambi Desak Verifikasi Ulang Usai 90 Ribu Peserta PBI BPJS Dinonaktifkan
2/19/2026,menumpahkan,mana bpjs pbi nya mati pula kan
2/19/2026,acelcel_,"@yarunatjhi Di tempatku siapa aja bisa pake pbi, soalnya mayoritas pada gamau bikin bpjs. Mayoritas berobat ke puskes yg gratis dan dianggapnya praktis cukup bawa ktp atau kk. Yg bikin bpjs cuma yg punya penyakit yg berat2"
2/19/2026,honeysweett_1,"@tanyakanrl baru tau desil nya 6-10 anjaii 😭😭 pdhl mah dulunya IRT skrg aja ini baru kerja gaji sih ya 2jtan ttp aja masih di bwh UMR wehh 😭 dulu dpt bpjs pbi, gatau kalo skrg blm pernah berobat lagi soalnya https://t.co/p21rpMtpgp"
2/19/2026,sabitnyabulan_,"@ddanddanaa @yarunatjhi Kalo pengalaman aku yg baru aja pindah ktp dan kk, bpjsku tetep aktif kak. Nah kalo temenku org tuanya dari bpjs pbi non-aktif, bisa diaktifin lagi dgn cara berbayar kak."
2/19/2026,PadukaHaRD,"@NakesPuskesmas Fakta kan ya 🥴. Sekarang masalah BPJS itu selain manajemen kurang, nakesnya berkorban, juga masyarakatnya banyak gk tau diri meng-PBI-kan BPJS, menunggak iuran bulanan, dsb. Memang pemerintah cerminan rakyat :)"
2/19/2026,semangkalucu,belum tau aja ada jalur langit yg pake bpjs pbi tp pelayanan minta vvvvvvvvvip 🤭
2/19/2026,ferizandra,@inikakrov Nah...! lebih baik dananya buat nalangin PBI BPJS Kesehatan... 😃
2/19/2026,thejatimcom,DPRD Surabaya Dorong Transparansi dan Penyederhanaan Reaktivasi BPJS PBI https://t.co/mdz8a3wi5K
2/19/2026,detikkalimantan,"Verifikasi Lapangan Peserta PBI BPJS Dimulai Hari Ini, Kapan Rampung? https://t.co/A84IEkhvZb"
2/19/2026,dizappearr_,@Hyandi_ @yarunatjhi @SeputarTetangga bpjs ku jg gt kak anehnya kakaku punya asuransi ttp keseret bpjs pbi pdl udh nikah trs anaknya baru lahir jg auto kedaftar bpjs😂
2/19/2026,ddaaaahh,"Setelah Kemensos menonaktifkan BPJS PBI untuk 11 juta penerimanya, sekarang BPJS mau dipimpin mantan tentara buat jagain kantornya 🤭"
2/19/2026,missdiah2,@DoankWarto Kentut bau... Coba kau pake duit bapakmu buat bayarin PBI BPJS..mau gak? Kalian modal janji dapet aset negara.. Cuih!!!!
2/20/2026,satpooI,"@tanyakanrl Kalau di surabaya... sangat superrr wort it bpjs kls 1. Ada bbrp rumah sakit yang kalau operasi liat kelasnya. Kalau kelas 3 dan PBI. Biasanya mereka rujuk ke RSUD karena biaya nya ga cukup untuk mereka lakukan operasi. Beda sama bpjs kelas 1, itu mereka bisa lakukan operasi"
2/20/2026,basuki_14,"@EstehsoloS14023 @ebonXboy Udah ada klarifikasi dr kemenkeu klu yg kamu ketik itu salah dan dana pendidikan untuk yg penting masih ada semua bahkan ditambah , BPJS PBI pun masih ada krn pembaharuan data agarvyepat sasaran bukan anggaran yg dipangka"
2/20/2026,dr_koko28,"Saya berharap data kita mengenai warga PBI BPJS Kesehatan sudah sesuai dengan kondisi lapangan dan data tersebut sudah selesai dirapikan. Iuran 100.000 orang saja, itu nilainya sekitar 50 milyar rupiah/tahun. 300 juta warga? 150 triliun. Data warga kita yang volatile itulah"
2/20/2026,Batulicin_bgs,"@AbiJabbar461 @ecosocrights Semua program pemerintah didanai oleh pajak rakyat disebut gratis krn penerima manfaat tdk bayar sama kek sekolah gratis , BPJS PBI juga kan "
2/20/2026,SeputarDaerah,"Polemik Kebijakan BPJS PBI di Denpasar, Opini Putu Artha Picu Perdebatan Publik https://t.co/Ih89WtURSr"
2/20/2026,muhamadrdani,@SkeptisU @erlanishere Lahh tololl bin goblok ni org. Justru klo di pajekin produk AS kan uangnya buat penerimaan negara juga. Buat bayarin BPJS lu yg masih PBI itu biar gak di nonaktifin 🤣 emangnya lu pikir org kritik produk AS masuk tanpa pajak itu buat makan sehari2? Ya enggaklah tolol
2/20/2026,dingsanak__,"@locoo66 @kenhans03 Ada BPJS PBI , sekolah wajib belajar gratis ada dana Bos , PIP dan untuk maba ada KIP lu bilang negara gak peduli ? Kocak"
2/22/2026,hauraamiralevi,"Terakhir ketemu sih pasiennya punya asuransi swasta, mobil pajero tp bpjs pbi😖"
2/22/2026,hauraamiralevi,Semenjak kerja di yarsi jadi tau banyak penerima BPJS PBI pada pake mobil bagus wkkwkwkw
2/22/2026,0xDaud,"@Urrangawak @puanmaharani_ri respect untuk langkah tegasnya, bro. rakyat kecil gak boleh ripple. jadi, bagaimana pemerintah pastikan layanan BPJS PBI tetap konsisten?"
2/22/2026,Urrangawak,"Ketua DPR RI, @puanmaharani_ri, menegaskan bahwa negara tidak akan tinggal diam. Terkait polemik BPJS PBI, DPR RI memutuskan pemerintah tetap wajib melayani masyarakat penerima BPJS PBI hingga batas waktu yang telah ditetapkan. Jangan sampai rakyat kecil dipersulit saat mereka https://t.co/Utl4afCMBS"
2/22/2026,KerjaHasil_id,"Akibat tidak mampu mengolah informasi secara benar. *Berusaha tetap berfikir positif* #walikota #denpasar #bali #bpjs #pbi Usai Dilaporkan ke Mabes Polri, Kini Wali Kota Denpasar Diteror!"
2/22/2026,Antaredja1,@Secretnesia24 @TTariuu Jadi pemberian PBI adalah Pemenuhan kewajiban negara (fulfillment of state obligation) di kls 3 RS. Utk mrk yg tdk mau klas 3 silahkan ikut BPJS berbayar klas 2 atau Klas 1 bahkan silahkan ikut Asuransi Swasta ! 👌🏻
2/22/2026,Harian_Jogja,"Kantor BPJS Denpasar Dirusak, Diduga Imbas Penonaktifan PBI JKN https://t.co/XixJEPTjyH https://t.co/EZzKflAbjR"
2/22/2026,GanjaOto,"debat metodologi itu terdengar seperti lelucon elit. Lapar tidak mengenal istilah “rentan miskin”, ia hanya mengenal perut kosong. Yang lebih ganjil, di tengah klaim penurunan kemiskinan, jutaan orang justru tercecer dari BPJS PBI. Artinya, negara pandai mengecilkan angka,"
2/22/2026,anttieee_,"@tanyarlfes Dulu juga gw pernah mikir sama : harusnya ga dpt bpjs aja perokok. Tapi, sekarang mikirnya, bayar premi lebih mahal aja.  Mengingat ada hak warga negara di sana. Atau mininal, ga boleh masuk PBI 😁"
2/22/2026,fakhrulroziii,"@popokibubble @JackMoon_MikeAK @RSuntya44707 @RedArmyNika @yantology @rdmakbar Iya, mending hapuskan aja sih. Uangnya lebih baik dialihkan untuk biayain KIP/KIP-k (buat agar penerimanya lebih banyak, soalnya masih banyak anak tidak mampu yang ingin kuliah tapi gak dapat beasiswa) dan juga sekalian untuk biayain BPJS PBI."
2/22/2026,makcrigis_,Komisi IX DPR RI : Lindungi PBI perbaiki data kepesertaan BPJS kesehatan. https://t.co/tiGEUDN8Di
2/22/2026,makcrigis_,"Komisi IX DPR RI : Lindungi PBI, Perbaiki data kepesertaan BPJS Kesehatan https://t.co/u2JOf8tUmk"
2/22/2026,smartbow,"@democrazymedia Aneh sih ya janjinya. Skr aja masyarakat membayar iuran, BPJS masih sok bilang rugi bahkan ada tuh kemaren yg BPJS PBI sampai dinonaktifkan(ga tau skr dah aktif lgi/blm).... Kalo kata UYM ""Uangnya dari mana?😭""."
2/22/2026,paringgae,@insidefolkative km udah cek akun bpjs blm? soalnya tbtb ada yg statusnya berubah jadi pbi padahal mandiri
2/22/2026,grok,"@A_Wahyu666 @Secretnesia24 Kalau nggak punya rumah, coba hubungi Dinas Sosial setempat untuk tanya verifikasi alternatif. Kebijakan BPJS PBI ini memang wajib foto rumah &amp; token listrik buat nilai kelayakan, tapi buat tunawisma mungkin ada penanganan khusus. Cek info resmi di Kemensos ya!"
2/22/2026,nunutNgiyub,"Komisi IX DPR RI : lindungi PBI, perbaiki data kepesertaan BPJS kesehatan. "
2/22/2026,netralnews,Pemerintah Bisa Dipenjara karena Menonaktifkan 11 Juta Peserta BPJS PBI https://t.co/fO6Zidlxfc
2/22/2026,t4rmngt67ytt647,"@DianSandiU Rakyat hrs kritis kalau ada janji2 spt ini. Tuntut partai menjelaskan : Bagaimana mekanismenya BPJS bisa gratis sedangkan APBN saja defisit? Siapa yg digratiskan BPJSnya itu nanti sementara skrg sudah ada PBI? Bgmn dgn kualitas layanan BPJS, skrg saja byk keluhan"
2/22/2026,AtmokoArif,"@SeputarTetangga Peserta pbi yg perokok aktif rokoknya rokok ilegal, atau rokok legal kretek yg harga maksimal 15k/bungkus. Tp ya sama aja kalo dikalikan 30 sudah jauh lebih mahal dari biaya angsuran bpjs mandiri kelas 3"
2/22/2026,21_mozza,"Kritik keras Presiden Prabowo, emak² beri pertanyaan menohok: Ada dendam apa kau  dengan Negara Indonesia.  kau hamburkan uang 1 triliun seharidana pendidikan dikurangi 40%  lalu dana kesehatan 11 juta kartu pbi bpjs di nonaktipkan, rakyat makin tercekek sama kebijakan bapak. https://t.co/fwED8EPdpQ"
2/23/2026,mochmasykur12,"@ardisatriawan penerima manfaat lpdp itu sama halnya seperti penerima manfaat subsidi gas melon, PBI bpjs, mbg dll. mosok anak anak sekolah suruh balikin tai di ompreng mbg. logika macam apa pur boyo ngatain seperti itu"
2/23/2026,grok,"@ngetweetssss @dosenkesmas Pajak rokok (cukai + pajak daerah) memang sebagian dialokasikan ke kesehatan, termasuk subsidi iuran BPJS buat PBI (peserta miskin) via DBH minimal 50% + kontribusi 75% dari itu. Tapi iuran BPJS itu dana khusus pool asuransi sosial, beda sama pajak umum ke APBN. Kalau perokok"
2/23/2026,kelomangmerah,"@tempodotco ro dewe muni ""cek kesehatan gratis"" noh beberapa BPJS yg kmren pake PBI diapus , pa maksud.. mana dipakai buat rakyat riwayat penyakit cuci darah"
2/23/2026,hamkaharit,"Padahal banyak juga orang-orang yang berkecukupan pake BPJS pbi dengan alasan ""cadangan doang kan jarang sakit"". Hadehhh Sekarang sudah pindah BPJS kelas 3 dan tetap bayar sendiri dengan gajiku yang imut itu 😆"
2/23/2026,hamkaharit,"Gue pernah ngeluh ke mama yg kebetulan kader, bisa ga kalo gue pindah BPJS pbi? Soalnya dah 3 tahun ini gue bayar mulu sendiri (kls 2) dan gaji gue under 2 juta yg bisa dibilang berpenghasilan rendah. Kata mama gue; ""emang sesusah apa km sampe ambil hak orang lain?"""
2/23/2026,oedaya76979,"@tempodotco Jadi MBG ambil anggaran pendidikan dan guru honorer serta PBI BPJS untuk 11 juta peserta ga langgar HAM ? Keracunan MBG ga langgar HAM ?. MBG ga pernah ada audit ga langgar HAM ? Kirim 8 ribu TNI ke Gaza yang tujuannya hanya jagain proyek rekonstruksi Trump, ga langgar HAM ? https://t.co/QFNQI8eRot"
2/23/2026,xxnrvlix,"Lagi lagi bikin tl gua rusak. Bener² ga liat rakyat, ga denger suara rakyat, yang pbi aja kmrn di non aktif kan. Skrg malah naikin iuran. Kata gua mending sistem bpjs dulu noh dibenahin gausa iuaran yang dinaikin heran bgt"
2/23/2026,irkhamdwi10,@dosenkesmas yg bikin beban bpjs itu ya pbi. kenapa beban tau sendiri pemerintah suka kasbon ditambah rata rata pbi itu pasien tetap. sedangkan yg mandiri berbondong bondong pengen pbi apalagi selisih iuran dari kelas 3 ke kelas 1 njomplang banget.
2/23/2026,shafaasy,@tempodotco Saya sarankan verifikasi &amp; validasi lagi kelayakan penerima BPJS PBI (bpjs gratis buat org miskin). Karena syaratnya kurang kuat &amp; banyak yg sebenarnya mampu tp bisa dengan mudah masuk ke kesitu. Alihkan ke bpjs mandiri itu bisa menghemat banyak anggaran tnp menaikaan iuran BPJS.
2/23/2026,wahyu_djanti88,@tempodotco Taktiknya hapusin PBI trs mo naikin premi BPJS. Slompret tenan!!
2/23/2026,KemensosRI,"Pemerintah memastikan transisi pemutakhiran data peserta PBI JKN berjalan aman dan tepat sasaran. Melalui pertemuan di Kantor BPJS Kesehatan (23/2), https://t.co/EAvrjJ1aus"
2/23/2026,20detik,Video: Dirut BPJS Baru Usul Istilah 'Peserta PBI JKN Non-aktif' Diganti https://t.co/WqbWGYW4aO
2/23/2026,detikHealth,Video: Dirut BPJS Baru Usul Istilah 'Peserta PBI JKN Non-aktif' Diganti https://t.co/EUNC1UEUgc
2/23/2026,mochmasykur12,"@menuembegejelek @tempodotco termasuk PBI bpjs, gas melon"
2/23/2026,yahoodiee,"@rszysd @yappingproject Berat sih. Liat aja pejabat kt kemaruknya kyk apa. Ada bencana sebesar itu di 3 provinsi aja ga tergerak samsek buat liburin MBG bbrp hari dan alihkan anggarannya utk bantuan sementara. BPJS PBI dikurangi, iuranny jg mau dinaikin. Ad kesempatan sekecil apapun pokoknya bkl disikat"
2/23/2026,eskepalmilosatu,"Anaknya dapat MBG. Bapak ibunya: 1. Kontraknya nggak diperpanjang 2. Sebulan terakhir orderan sepi 3. Gaji yang biasanya cukup buat cicilan, sekarang dipotong 30-40% 4. BPJS PBI dihapus sebagian 5. Susah cari kerja 6. Tagihan numpuk di meja 7. Banyak “pajak-pajak baru” https://t.co/3TwPy16juU"
2/23/2026,mkligf,"AJG. terus aja rakyat diperas. anggaran bpjs kena efisiensi, pbi banyak yg dinonaktifkan. tapi iuran bpjs minta dinaikkan. maksudnya apasi tololll"
2/23/2026,patyani,"Ada brp juta rakyat yg terselamatkan keaktifan bpjs nya jika uang 17,9T disubsidikan utk pbi &amp; pemutihan bpjs mandiri?"
2/23/2026,yunowhatodo,"Coba dah lu ketemu pasien yang gak dapet PBI tapi masih kesusahan buat bayar bpjs karna berbagai alasan, ada yg kena phk lah, ada yg bangkrut lah, ada yg emang kerja serabutan lah. Trus ngeluh ke lu gimana caranya aktifin bpjs lagi karna udh nunggak berbulan-bulan, nanya biayanya"
2/23/2026,Asyahada22,@cakimiNOW @KemensosRI @bps_statistics Semoga akurasi data PBI BPJS segera beres
2/24/2026,Rushi11254,"Meksiko ramadan Ekstra seru , baju Buat Bukber tni ad kita pbi bpjs minimal x Tasya farasya #dood videy Rabu ready pagii"
2/24/2026,hideousrockstar,"... yg ga suka sama mba itu, hampir seragam 3. Saat gua RT post ttg mba² itu, kbtulan lg rame jg dgn isu² keracunan MBG, guru honorer gugat MBG, BPJS PBI nonaktif, anggt polisi tendang ban api ke demonstran, korban banjir Sumatera yg jauh dr kata pulih, wacana kirim prajurit ..."
2/24/2026,EniMarlina90,@MandenJojo @shiniciizumi_ Kata siapa ka..aduhh kebanyakan yg sakit ekonomi lemah eh pas berobat BPJS PBi dicabut
2/24/2026,itsm_yhealing,@MenteriPekerja mending BPJS PBI kaya Sandra dewi sm Harvey ga ikutan naik
2/24/2026,WaktuLampung_PR,"Hampir 10 Ribu Peserta BPJS PBI di Lampung Barat Dinonaktifkan, Dinsos Beri Penjelasan -Baca di: https://t.co/9Zxz5DECoh"
2/24/2026,mayangayutw,"program PBI BPJS perlu terus dikembangkan, semangat https://t.co/kTOMberKzw"
2/24/2026,mutidewialeta,"program PBI BPJS perlu terus dikembangkan, semangat https://t.co/ZzMnkW03O1"
2/24/2026,mutidewialeta,semangat dukung PBI BPJS agar manfaatnya makin luas https://t.co/erCvfLjrJZ
2/24/2026,pratamaEwirata,"pbi BPJS, semangat dan terus maju https://t.co/SLTUr4XfHH"
2/26/2026,zain__yahya,"@SONYnkri Semua program pemerintah dibiayai oleh pajak bukan hanya MBG saja ,sekolah gratis , fasum , BpJS PBI , bansos dll dan MBG ini program pemerintah jadi ya wajar saja kan penerimanya juga anak2 Indonesia "
2/26/2026,ibrahim24115,"Hai Sobat Sosial 👋Dalam waktu dekat, pendamping PKH akan melakukan ground check kepada peserta BPJS PBI yang statusnya nonaktif. Proses ini bertujuan memastikan data sesuai kondisi terkini, agar bantuan benar-benar tepat sasaran dan diterima oleh yang membutuhkan. https://t.co/MmiFXGZa3M"
2/26/2026,ramazaynworld,@ranrraz @ajiehatadji mudah mudahan pasutri laknat yang memproyeksikan benih sperma dan telur mereka itu untuk jadi WNA tidak pakai BPJS PBI di Indo. https://t.co/T3LWeEXZyj
2/26/2026,buseronline2022,Komisi IX Dorong Percepatan Reaktivasi BPJS PBI untuk Warga Jambi https://t.co/KPbFnhncNE lewat @Buser Online
2/26/2026,KemensosRI,"Menteri Sosial Saifullah Yusuf atau Gus Ipul buka suara soal penonaktifan 11 juta peserta Penerima Bantuan Iuran (PBI) BPJS Kesehatan. Dari jumlah tersebut, sebanyak 869 ribu peserta kini telah direaktivasi melalui sejumlah skema. https://t.co/bLbOqFWBed"
2/26/2026,KemensosRI,"Hai Sobat Sosial 👋 Dalam waktu dekat, pendamping PKH akan melakukan ground check kepada peserta BPJS PBI yang statusnya nonaktif. Proses ini bertujuan memastikan data sesuai kondisi terkini, agar bantuan benar-benar tepat sasaran dan diterima oleh yang membutuhkan. https://t.co/g3EfhGXogC"
2/26/2026,miftahul_fa_,"@Piyusaja2 Seandainya Presidenya mau memperioritaskan kesehatan, bakal ada subsidi APBN utk BPJS yg bs dirasakan secara langsung oleh masyarakat secara luas, malah ngadi2 menonaktifkan PBI &amp; Oke Gas MBG + Kopedes + Join Board of Peace yg ga ada manfaatnya utk rakyat Indonesia"
